user_id,signup_date,city,device_type,channel,age_bucket
U021460,2024-05-18,Mumbai,android,paid_google,25-34
U021461,2024-02-08,Delhi,ios,organic,25-34
U021462,2024-03-02,Chennai,android,referral,18-24
U021463,2024-05-30,Pune,android,referral,45+
U021464,2024-03-20,Delhi,ios,referral,25-34
U021465,2024-05-10,Mumbai,ios,organic,25-34
U021466,2024-03-10,Pune,android,organic,45+
U021467,2024-06-09,Bangalore,ios,organic,25-34
U021468,2024-01-11,Bangalore,android,referral,18-24
U021469,2024-01-08,Bangalore,android,social,25-34
U021470,2024-02-12,Delhi,android,organic,18-24
U021471,2024-05-02,Mumbai,android,paid_google,35-44
U021472,2024-02-27,Kolkata,ios,organic,18-24
U021473,2024-01-01,Chennai,android,organic,35-44
U021474,2024-01-02,Delhi,ios,paid_google,25-34
U021475,2024-06-19,Mumbai,ios,paid_google,35-44
U021476,2024-05-11,Hyderabad,android,referral,25-34
U021477,2024-04-21,Mumbai,ios,paid_google,35-44
U021478,2024-06-02,Mumbai,android,email,45+
U021479,2024-04-10,Delhi,android,social,35-44
U021480,2024-04-09,Delhi,web,paid_google,35-44
U021481,2024-01-17,Hyderabad,android,referral,45+
U021482,2024-01-15,Kolkata,android,referral,18-24
U021483,2024-01-30,Mumbai,android,referral,35-44
U021484,2024-04-09,Delhi,ios,referral,35-44
U021485,2024-05-08,Delhi,android,organic,18-24
U021486,2024-02-21,Kolkata,ios,email,25-34
U021487,2024-01-20,Bangalore,ios,referral,25-34
U021488,2024-01-21,Bangalore,android,paid_google,18-24
U021489,2024-06-20,Pune,android,social,25-34
U021490,2024-02-19,Bangalore,android,organic,18-24
U021491,2024-06-05,Bangalore,android,organic,18-24
U021492,2024-03-26,Kolkata,android,paid_google,25-34
U021493,2024-01-07,Bangalore,ios,referral,45+
U021494,2024-01-13,Mumbai,android,email,18-24
U021495,2024-01-17,Bangalore,web,referral,18-24
U021496,2024-04-06,Jaipur,android,paid_google,18-24
U021497,2024-05-15,Jaipur,web,social,25-34
U021498,2024-01-15,Chennai,android,email,35-44
U021499,2024-06-05,Bangalore,ios,paid_google,25-34
U021500,2024-06-14,Pune,android,email,25-34
U021501,2024-03-12,Mumbai,android,paid_google,25-34
U021502,2024-01-21,Hyderabad,android,social,25-34
U021503,2024-03-16,Delhi,android,organic,25-34
U021504,2024-06-10,Hyderabad,android,paid_google,25-34
U021505,2024-06-04,Mumbai,ios,social,18-24
U021506,2024-01-19,Chennai,ios,organic,45+
U021507,2024-03-23,Mumbai,ios,organic,18-24
U021508,2024-01-14,Mumbai,android,referral,18-24
U021509,2024-04-26,Chennai,android,paid_google,25-34
U021510,2024-04-14,Bangalore,ios,referral,18-24
U021511,2024-02-15,Hyderabad,ios,paid_google,25-34
U021512,2024-06-10,Pune,ios,referral,25-34
U021513,2024-05-13,Delhi,android,paid_google,18-24
U021514,2024-02-20,Bangalore,ios,organic,18-24
U021515,2024-05-29,Kolkata,android,organic,35-44
U021516,2024-04-23,Chennai,android,organic,25-34
U021517,2024-06-13,Jaipur,android,referral,18-24
U021518,2024-04-15,Pune,android,organic,18-24
U021519,2024-06-09,Mumbai,android,referral,25-34
U021520,2024-02-06,Delhi,android,paid_google,25-34
U021521,2024-01-13,Delhi,android,referral,25-34
U021522,2024-04-04,Delhi,android,paid_google,35-44
U021523,2024-02-26,Delhi,ios,social,18-24
U021524,2024-06-12,Kolkata,android,organic,25-34
U021525,2024-03-12,Bangalore,ios,organic,18-24
U021526,2024-03-10,Delhi,ios,email,25-34
U021527,2024-01-05,Chennai,ios,paid_google,45+
U021528,2024-05-06,Mumbai,android,organic,25-34
U021529,2024-04-22,Delhi,android,referral,18-24
U021530,2024-04-23,Delhi,android,referral,35-44
U021531,2024-06-02,Hyderabad,android,organic,18-24
U021532,2024-03-13,Chennai,ios,organic,25-34
U021533,2024-04-10,Mumbai,ios,social,35-44
U021534,2024-02-11,Bangalore,android,email,35-44
U021535,2024-01-15,Delhi,ios,organic,35-44
U021536,2024-04-24,Mumbai,ios,organic,25-34
U021537,2024-02-05,Delhi,ios,referral,25-34
U021538,2024-04-13,Delhi,ios,referral,25-34
U021539,2024-04-15,Bangalore,android,referral,25-34
U021540,2024-06-20,Hyderabad,web,referral,25-34
U021541,2024-02-03,Delhi,ios,referral,18-24
U021542,2024-06-01,Delhi,ios,social,18-24
U021543,2024-02-05,Kolkata,web,organic,45+
U021544,2024-03-29,Mumbai,android,email,18-24
U021545,2024-01-05,Chennai,android,paid_google,35-44
U021546,2024-05-22,Chennai,android,paid_google,18-24
U021547,2024-01-24,Mumbai,android,organic,18-24
U021548,2024-05-05,Delhi,android,organic,25-34
U021549,2024-06-09,Mumbai,ios,paid_google,25-34
U021550,2024-05-01,Bangalore,android,paid_google,35-44
U021551,2024-04-08,Mumbai,android,organic,25-34
U021552,2024-01-13,Bangalore,ios,paid_google,18-24
U021553,2024-02-11,Chennai,ios,paid_google,18-24
U021554,2024-05-24,Bangalore,web,paid_google,25-34
U021555,2024-06-28,Jaipur,ios,social,18-24
U021556,2024-06-03,Hyderabad,android,social,35-44
U021557,2024-01-18,Delhi,ios,organic,35-44
U021558,2024-03-08,Bangalore,android,referral,18-24
U021559,2024-01-06,Chennai,ios,referral,25-34
U021560,2024-04-11,Delhi,android,email,18-24
U021561,2024-05-14,Chennai,android,social,45+
U021562,2024-06-21,Delhi,android,social,25-34
U021563,2024-05-16,Kolkata,android,social,18-24
U021564,2024-03-08,Hyderabad,ios,paid_google,45+
U021565,2024-01-18,Delhi,android,paid_google,18-24
U021566,2024-02-19,Pune,android,paid_google,25-34
U021567,2024-02-20,Delhi,android,social,25-34
U021568,2024-02-21,Mumbai,android,paid_google,25-34
U021569,2024-04-26,Chennai,web,referral,18-24
U021570,2024-02-29,Kolkata,android,paid_google,25-34
U021571,2024-01-23,Mumbai,ios,organic,25-34
U021572,2024-02-03,Pune,ios,paid_google,35-44
U021573,2024-03-21,Delhi,android,organic,25-34
U021574,2024-04-01,Delhi,ios,organic,25-34
U021575,2024-02-13,Delhi,android,organic,18-24
U021576,2024-02-21,Hyderabad,ios,email,25-34
U021577,2024-03-29,Delhi,android,organic,35-44
U021578,2024-04-12,Delhi,ios,referral,35-44
U021579,2024-01-28,Jaipur,android,email,35-44
U021580,2024-04-29,Mumbai,ios,referral,35-44
U021581,2024-05-19,Bangalore,android,email,25-34
U021582,2024-01-21,Hyderabad,web,paid_google,25-34
U021583,2024-04-28,Delhi,ios,paid_google,35-44
U021584,2024-01-03,Mumbai,ios,paid_google,18-24
U021585,2024-02-22,Hyderabad,ios,organic,45+
U021586,2024-02-12,Hyderabad,android,social,35-44
U021587,2024-06-22,Pune,ios,organic,45+
U021588,2024-01-27,Bangalore,ios,organic,35-44
U021589,2024-01-21,Pune,android,social,35-44
U021590,2024-06-03,Hyderabad,ios,social,18-24
U021591,2024-02-11,Bangalore,web,social,18-24
U021592,2024-01-01,Delhi,ios,organic,25-34
U021593,2024-04-07,Bangalore,android,organic,25-34
U021594,2024-01-29,Bangalore,web,organic,25-34
U021595,2024-02-26,Chennai,android,organic,25-34
U021596,2024-04-18,Hyderabad,android,referral,18-24
U021597,2024-03-01,Bangalore,android,email,25-34
U021598,2024-05-11,Bangalore,android,email,18-24
U021599,2024-06-20,Chennai,android,referral,35-44
U021600,2024-03-22,Mumbai,android,organic,18-24
U021601,2024-02-03,Delhi,android,referral,35-44
U021602,2024-04-29,Pune,android,referral,25-34
U021603,2024-05-06,Jaipur,android,social,35-44
U021604,2024-05-19,Bangalore,ios,email,45+
U021605,2024-05-26,Jaipur,android,social,18-24
U021606,2024-03-29,Mumbai,android,referral,18-24
U021607,2024-04-06,Delhi,ios,referral,18-24
U021608,2024-02-01,Bangalore,android,organic,25-34
U021609,2024-02-18,Pune,android,organic,18-24
U021610,2024-02-25,Hyderabad,android,email,25-34
U021611,2024-04-24,Delhi,ios,organic,18-24
U021612,2024-01-20,Delhi,android,email,18-24
U021613,2024-06-19,Chennai,ios,paid_google,18-24
U021614,2024-05-19,Pune,ios,organic,35-44
U021615,2024-03-16,Mumbai,ios,paid_google,18-24
U021616,2024-03-19,Bangalore,android,referral,18-24
U021617,2024-03-08,Jaipur,ios,referral,35-44
U021618,2024-05-31,Bangalore,ios,organic,18-24
U021619,2024-01-13,Delhi,android,paid_google,25-34
U021620,2024-02-13,Kolkata,android,paid_google,25-34
U021621,2024-05-28,Bangalore,web,organic,25-34
U021622,2024-03-23,Mumbai,ios,paid_google,25-34
U021623,2024-01-13,Delhi,android,referral,18-24
U021624,2024-02-06,Bangalore,android,paid_google,25-34
U021625,2024-04-11,Chennai,android,organic,18-24
U021626,2024-03-16,Hyderabad,android,social,35-44
U021627,2024-05-10,Bangalore,android,referral,45+
U021628,2024-01-12,Hyderabad,android,email,18-24
U021629,2024-01-25,Mumbai,ios,paid_google,18-24
U021630,2024-04-20,Chennai,web,referral,18-24
U021631,2024-03-11,Delhi,android,organic,35-44
U021632,2024-03-13,Delhi,ios,paid_google,18-24
U021633,2024-01-14,Pune,android,email,25-34
U021634,2024-03-01,Mumbai,android,referral,25-34
U021635,2024-04-25,Delhi,android,organic,18-24
U021636,2024-02-22,Delhi,ios,referral,25-34
U021637,2024-06-23,Mumbai,android,paid_google,25-34
U021638,2024-03-05,Delhi,android,social,18-24
U021639,2024-01-27,Bangalore,web,referral,35-44
U021640,2024-04-11,Kolkata,android,email,25-34
U021641,2024-04-30,Chennai,ios,paid_google,35-44
U021642,2024-05-16,Delhi,ios,referral,25-34
U021643,2024-01-28,Mumbai,android,paid_google,35-44
U021644,2024-02-06,Delhi,android,paid_google,35-44
U021645,2024-04-28,Delhi,android,social,25-34
U021646,2024-05-07,Delhi,android,paid_google,18-24
U021647,2024-06-19,Kolkata,ios,referral,18-24
U021648,2024-05-11,Mumbai,android,social,25-34
U021649,2024-02-13,Mumbai,ios,social,25-34
U021650,2024-02-17,Bangalore,web,social,25-34
U021651,2024-01-20,Chennai,web,referral,25-34
U021652,2024-01-04,Chennai,ios,paid_google,25-34
U021653,2024-02-11,Jaipur,android,social,18-24
U021654,2024-06-12,Delhi,android,email,18-24
U021655,2024-01-24,Mumbai,ios,organic,25-34
U021656,2024-05-05,Mumbai,android,paid_google,18-24
U021657,2024-05-30,Bangalore,android,organic,18-24
U021658,2024-05-17,Chennai,ios,organic,18-24
U021659,2024-02-16,Mumbai,ios,organic,35-44
U021660,2024-01-27,Chennai,android,paid_google,18-24
U021661,2024-06-09,Delhi,ios,referral,18-24
U021662,2024-02-19,Hyderabad,android,paid_google,45+
U021663,2024-03-07,Chennai,ios,organic,18-24
U021664,2024-05-12,Pune,ios,organic,35-44
U021665,2024-04-17,Bangalore,ios,social,25-34
U021666,2024-02-13,Mumbai,android,organic,18-24
U021667,2024-05-26,Chennai,android,organic,18-24
U021668,2024-05-19,Mumbai,web,email,35-44
U021669,2024-03-28,Delhi,ios,social,25-34
U021670,2024-05-05,Pune,android,email,25-34
U021671,2024-06-24,Mumbai,ios,social,18-24
U021672,2024-06-04,Bangalore,web,social,35-44
U021673,2024-04-22,Kolkata,ios,organic,35-44
U021674,2024-02-29,Delhi,web,social,18-24
U021675,2024-04-19,Bangalore,android,paid_google,35-44
U021676,2024-02-29,Bangalore,ios,email,35-44
U021677,2024-05-18,Pune,ios,paid_google,45+
U021678,2024-03-03,Mumbai,android,social,18-24
U021679,2024-01-30,Mumbai,ios,email,18-24
U021680,2024-05-11,Bangalore,ios,email,35-44
U021681,2024-02-15,Delhi,ios,organic,18-24
U021682,2024-05-19,Bangalore,ios,referral,35-44
U021683,2024-06-23,Bangalore,android,paid_google,35-44
U021684,2024-03-22,Delhi,android,paid_google,25-34
U021685,2024-04-14,Pune,android,organic,18-24
U021686,2024-01-08,Bangalore,web,paid_google,18-24
U021687,2024-03-27,Mumbai,android,referral,18-24
U021688,2024-02-28,Delhi,android,referral,25-34
U021689,2024-05-26,Delhi,android,paid_google,25-34
U021690,2024-04-25,Jaipur,web,organic,25-34
U021691,2024-01-06,Jaipur,android,paid_google,25-34
U021692,2024-05-06,Pune,android,referral,25-34
U021693,2024-06-28,Bangalore,ios,email,25-34
U021694,2024-05-30,Chennai,android,email,25-34
U021695,2024-05-19,Pune,ios,organic,18-24
U021696,2024-06-11,Mumbai,android,referral,35-44
U021697,2024-04-19,Bangalore,android,paid_google,18-24
U021698,2024-04-13,Kolkata,android,social,18-24
U021699,2024-06-23,Mumbai,android,email,25-34
U021700,2024-01-31,Hyderabad,android,referral,25-34
U021701,2024-04-26,Hyderabad,ios,referral,18-24
U021702,2024-05-02,Bangalore,android,email,18-24
U021703,2024-06-28,Bangalore,android,referral,25-34
U021704,2024-01-16,Bangalore,android,social,25-34
U021705,2024-04-13,Bangalore,android,paid_google,35-44
U021706,2024-05-07,Delhi,web,referral,35-44
U021707,2024-03-01,Chennai,android,social,25-34
U021708,2024-04-13,Hyderabad,android,social,18-24
U021709,2024-05-12,Jaipur,ios,referral,18-24
U021710,2024-02-07,Mumbai,ios,email,25-34
U021711,2024-01-04,Delhi,android,paid_google,25-34
U021712,2024-04-03,Mumbai,ios,paid_google,18-24
U021713,2024-01-01,Bangalore,web,paid_google,18-24
U021714,2024-04-06,Delhi,ios,paid_google,25-34
U021715,2024-05-18,Bangalore,android,email,18-24
U021716,2024-02-06,Hyderabad,android,organic,35-44
U021717,2024-01-22,Delhi,android,paid_google,25-34
U021718,2024-06-17,Chennai,ios,organic,18-24
U021719,2024-02-13,Kolkata,ios,organic,18-24
U021720,2024-02-16,Mumbai,android,social,25-34
U021721,2024-02-27,Chennai,ios,paid_google,25-34
U021722,2024-06-10,Mumbai,android,organic,25-34
U021723,2024-03-30,Hyderabad,android,paid_google,25-34
U021724,2024-03-24,Chennai,ios,referral,25-34
U021725,2024-06-21,Mumbai,web,organic,35-44
U021726,2024-02-10,Chennai,android,paid_google,35-44
U021727,2024-01-23,Delhi,android,email,18-24
U021728,2024-04-10,Jaipur,ios,social,18-24
U021729,2024-06-22,Mumbai,ios,paid_google,18-24
U021730,2024-06-17,Mumbai,web,referral,18-24
U021731,2024-04-03,Delhi,android,paid_google,25-34
U021732,2024-01-04,Chennai,android,social,18-24
U021733,2024-03-26,Bangalore,android,email,25-34
U021734,2024-05-18,Kolkata,ios,referral,25-34
U021735,2024-04-24,Hyderabad,android,organic,25-34
U021736,2024-01-27,Mumbai,android,social,18-24
U021737,2024-06-24,Pune,android,paid_google,25-34
U021738,2024-03-08,Mumbai,ios,organic,25-34
U021739,2024-04-13,Mumbai,android,organic,25-34
U021740,2024-05-25,Delhi,web,paid_google,25-34
U021741,2024-02-08,Mumbai,android,referral,18-24
U021742,2024-01-19,Mumbai,ios,paid_google,25-34
U021743,2024-05-13,Mumbai,android,organic,18-24
U021744,2024-06-15,Mumbai,ios,social,25-34
U021745,2024-02-14,Bangalore,web,organic,18-24
U021746,2024-01-19,Delhi,ios,organic,45+
U021747,2024-05-26,Hyderabad,android,social,35-44
U021748,2024-02-05,Delhi,ios,social,25-34
U021749,2024-03-24,Kolkata,android,paid_google,25-34
U021750,2024-05-25,Delhi,ios,organic,18-24
U021751,2024-04-11,Kolkata,android,organic,18-24
U021752,2024-04-26,Bangalore,ios,paid_google,25-34
U021753,2024-06-01,Hyderabad,android,paid_google,25-34
U021754,2024-01-11,Mumbai,android,referral,25-34
U021755,2024-05-22,Delhi,android,referral,18-24
U021756,2024-05-31,Kolkata,android,paid_google,18-24
U021757,2024-05-16,Bangalore,ios,referral,18-24
U021758,2024-06-23,Bangalore,android,paid_google,25-34
U021759,2024-03-09,Jaipur,ios,organic,25-34
U021760,2024-03-01,Mumbai,android,organic,18-24
U021761,2024-04-20,Delhi,android,referral,35-44
U021762,2024-06-08,Bangalore,android,referral,25-34
U021763,2024-06-04,Bangalore,android,referral,18-24
U021764,2024-05-18,Chennai,android,organic,25-34
U021765,2024-03-14,Kolkata,android,social,35-44
U021766,2024-05-19,Mumbai,android,paid_google,45+
U021767,2024-01-05,Chennai,android,social,25-34
U021768,2024-02-10,Bangalore,ios,paid_google,18-24
U021769,2024-02-02,Chennai,ios,email,18-24
U021770,2024-01-10,Delhi,android,referral,35-44
U021771,2024-03-25,Bangalore,android,organic,25-34
U021772,2024-01-09,Delhi,android,referral,18-24
U021773,2024-06-03,Bangalore,ios,organic,18-24
U021774,2024-06-26,Delhi,android,organic,18-24
U021775,2024-02-28,Jaipur,android,organic,25-34
U021776,2024-06-18,Bangalore,android,organic,18-24
U021777,2024-05-18,Bangalore,ios,paid_google,35-44
U021778,2024-04-20,Jaipur,android,referral,25-34
U021779,2024-06-02,Bangalore,android,organic,25-34
U021780,2024-06-26,Hyderabad,android,email,18-24
U021781,2024-03-05,Delhi,ios,organic,18-24
U021782,2024-05-09,Hyderabad,ios,referral,18-24
U021783,2024-03-15,Delhi,android,organic,25-34
U021784,2024-06-14,Chennai,android,organic,18-24
U021785,2024-02-03,Pune,ios,referral,18-24
U021786,2024-03-17,Mumbai,android,organic,45+
U021787,2024-06-04,Pune,android,organic,45+
U021788,2024-03-27,Bangalore,ios,social,25-34
U021789,2024-06-05,Bangalore,ios,referral,18-24
U021790,2024-05-11,Mumbai,android,organic,25-34
U021791,2024-05-21,Bangalore,ios,organic,18-24
U021792,2024-06-10,Kolkata,android,organic,18-24
U021793,2024-01-17,Kolkata,ios,organic,25-34
U021794,2024-06-14,Bangalore,android,social,25-34
U021795,2024-01-22,Bangalore,ios,organic,25-34
U021796,2024-03-13,Delhi,ios,referral,18-24
U021797,2024-03-29,Mumbai,ios,organic,45+
U021798,2024-04-25,Bangalore,android,organic,18-24
U021799,2024-06-09,Delhi,ios,social,25-34
U021800,2024-05-19,Bangalore,android,referral,18-24
U021801,2024-05-09,Hyderabad,android,paid_google,35-44
U021802,2024-04-27,Hyderabad,android,social,18-24
U021803,2024-01-10,Bangalore,android,organic,45+
U021804,2024-06-26,Chennai,ios,paid_google,25-34
U021805,2024-06-16,Mumbai,android,organic,25-34
U021806,2024-04-22,Bangalore,ios,social,18-24
U021807,2024-01-24,Mumbai,ios,social,35-44
U021808,2024-04-01,Hyderabad,android,organic,25-34
U021809,2024-02-15,Bangalore,ios,social,25-34
U021810,2024-03-01,Delhi,android,paid_google,25-34
U021811,2024-05-19,Mumbai,ios,paid_google,35-44
U021812,2024-04-12,Mumbai,android,referral,35-44
U021813,2024-04-24,Kolkata,android,paid_google,25-34
U021814,2024-04-09,Bangalore,android,referral,35-44
U021815,2024-05-02,Hyderabad,android,referral,25-34
U021816,2024-02-20,Kolkata,android,social,35-44
U021817,2024-05-18,Delhi,ios,organic,25-34
U021818,2024-06-17,Kolkata,web,referral,18-24
U021819,2024-02-17,Bangalore,android,organic,18-24
U021820,2024-01-07,Pune,ios,organic,45+
U021821,2024-06-06,Delhi,android,social,35-44
U021822,2024-04-25,Mumbai,android,referral,25-34
U021823,2024-03-11,Delhi,ios,organic,25-34
U021824,2024-04-07,Hyderabad,ios,paid_google,18-24
U021825,2024-01-20,Delhi,android,referral,18-24
U021826,2024-06-06,Chennai,android,paid_google,45+
U021827,2024-01-17,Mumbai,android,paid_google,45+
U021828,2024-06-09,Mumbai,android,paid_google,25-34
U021829,2024-06-18,Mumbai,android,referral,25-34
U021830,2024-04-28,Chennai,android,organic,18-24
U021831,2024-05-06,Kolkata,android,paid_google,25-34
U021832,2024-06-05,Kolkata,android,referral,25-34
U021833,2024-05-16,Delhi,ios,referral,18-24
U021834,2024-05-06,Mumbai,android,organic,25-34
U021835,2024-04-08,Hyderabad,android,organic,35-44
U021836,2024-05-18,Hyderabad,android,social,35-44
U021837,2024-02-08,Mumbai,ios,paid_google,18-24
U021838,2024-06-08,Pune,android,paid_google,18-24
U021839,2024-05-27,Delhi,ios,social,25-34
U021840,2024-04-21,Hyderabad,web,paid_google,18-24
U021841,2024-05-09,Mumbai,android,referral,25-34
U021842,2024-05-07,Bangalore,web,paid_google,25-34
U021843,2024-02-09,Mumbai,android,referral,25-34
U021844,2024-02-03,Jaipur,android,organic,18-24
U021845,2024-03-22,Bangalore,android,paid_google,35-44
U021846,2024-05-12,Jaipur,android,paid_google,35-44
U021847,2024-05-27,Mumbai,web,organic,18-24
U021848,2024-02-20,Chennai,android,organic,18-24
U021849,2024-05-06,Hyderabad,web,social,25-34
U021850,2024-01-10,Pune,ios,paid_google,25-34
U021851,2024-06-13,Hyderabad,android,email,18-24
U021852,2024-05-16,Hyderabad,android,paid_google,18-24
U021853,2024-03-22,Hyderabad,android,social,35-44
U021854,2024-06-23,Jaipur,web,paid_google,35-44
U021855,2024-05-14,Mumbai,android,social,18-24
U021856,2024-01-01,Delhi,android,referral,18-24
U021857,2024-04-12,Hyderabad,ios,organic,18-24
U021858,2024-06-13,Delhi,android,paid_google,45+
U021859,2024-02-17,Hyderabad,android,organic,25-34
U021860,2024-06-23,Mumbai,android,social,18-24
U021861,2024-06-09,Delhi,android,email,18-24
U021862,2024-03-01,Chennai,android,organic,25-34
U021863,2024-04-04,Delhi,android,paid_google,35-44
U021864,2024-01-14,Mumbai,ios,referral,18-24
U021865,2024-06-27,Mumbai,android,social,35-44
U021866,2024-03-09,Delhi,web,paid_google,18-24
U021867,2024-01-08,Kolkata,ios,email,18-24
U021868,2024-06-18,Hyderabad,android,social,18-24
U021869,2024-04-02,Pune,android,social,18-24
U021870,2024-04-09,Hyderabad,android,organic,45+
U021871,2024-04-07,Jaipur,android,paid_google,45+
